batch,sample,horizon_sec,gate_value,mean_innovation,max_innovation
11,5,0.5,0.42432258,0.009823931,0.027828
11,5,1.0,0.47981864,0.009823931,0.027828
11,5,1.5,0.5338465,0.009823931,0.027828
11,5,2.0,0.48644134,0.009823931,0.027828
11,5,2.5,0.51676744,0.009823931,0.027828
11,6,0.5,0.42425862,0.009972277,0.02839827
11,6,1.0,0.47968334,0.009972277,0.02839827
11,6,1.5,0.5337048,0.009972277,0.02839827
11,6,2.0,0.48616388,0.009972277,0.02839827
11,6,2.5,0.51635617,0.009972277,0.02839827
11,7,0.5,0.42417893,0.010117225,0.028396819
11,7,1.0,0.4795301,0.010117225,0.028396819
11,7,1.5,0.5335819,0.010117225,0.028396819
11,7,2.0,0.48589686,0.010117225,0.028396819
11,7,2.5,0.51606375,0.010117225,0.028396819
11,8,0.5,0.4241157,0.010263607,0.028578991
11,8,1.0,0.47942486,0.010263607,0.028578991
11,8,1.5,0.5334879,0.010263607,0.028578991
11,8,2.0,0.48566568,0.010263607,0.028578991
11,8,2.5,0.51575,0.010263607,0.028578991
11,9,0.5,0.42405498,0.0104138525,0.029174434
11,9,1.0,0.4793124,0.0104138525,0.029174434
11,9,1.5,0.5333802,0.0104138525,0.029174434
11,9,2.0,0.48542792,0.0104138525,0.029174434
11,9,2.5,0.5154164,0.0104138525,0.029174434
11,10,0.5,0.42399767,0.010565887,0.029349845
11,10,1.0,0.47920746,0.010565887,0.029349845
11,10,1.5,0.5332855,0.010565887,0.029349845
11,10,2.0,0.48521537,0.010565887,0.029349845
11,10,2.5,0.515136,0.010565887,0.029349845
11,11,0.5,0.42395326,0.0107220765,0.030292284
11,11,1.0,0.47914696,0.0107220765,0.030292284
11,11,1.5,0.53321767,0.0107220765,0.030292284
11,11,2.0,0.48502734,0.0107220765,0.030292284
11,11,2.5,0.514819,0.0107220765,0.030292284
11,12,0.5,0.4239123,0.010884639,0.031202737
11,12,1.0,0.47909322,0.010884639,0.031202737
11,12,1.5,0.53315586,0.010884639,0.031202737
11,12,2.0,0.48485202,0.010884639,0.031202737
11,12,2.5,0.5145182,0.010884639,0.031202737
11,13,0.5,0.4238823,0.011056377,0.03274095
11,13,1.0,0.47907758,0.011056377,0.03274095
11,13,1.5,0.5331291,0.011056377,0.03274095
11,13,2.0,0.4847209,0.011056377,0.03274095
11,13,2.5,0.5142571,0.011056377,0.03274095
11,14,0.5,0.4238673,0.011230205,0.033063207
11,14,1.0,0.47911435,0.011230205,0.033063207
11,14,1.5,0.53313214,0.011230205,0.033063207
11,14,2.0,0.48461422,0.011230205,0.033063207
11,14,2.5,0.51394016,0.011230205,0.033063207
11,15,0.5,0.4238546,0.011411814,0.034195706
11,15,1.0,0.4791601,0.011411814,0.034195706
11,15,1.5,0.5331439,0.011411814,0.034195706
11,15,2.0,0.4845178,0.011411814,0.034195706
11,15,2.5,0.51363313,0.011411814,0.034195706
11,16,0.5,0.4238546,0.0115965605,0.03473749
11,16,1.0,0.4792444,0.0115965605,0.03473749
11,16,1.5,0.53318715,0.0115965605,0.03473749
11,16,2.0,0.4844642,0.0115965605,0.03473749
11,16,2.5,0.51335436,0.0115965605,0.03473749
11,17,0.5,0.42386997,0.011790612,0.035793073
11,17,1.0,0.47938004,0.011790612,0.035793073
11,17,1.5,0.53327096,0.011790612,0.035793073
11,17,2.0,0.48445928,0.011790612,0.035793073
11,17,2.5,0.51309377,0.011790612,0.035793073
11,18,0.5,0.423895,0.011993766,0.03725145
11,18,1.0,0.47955927,0.011993766,0.03725145
11,18,1.5,0.5333788,0.011993766,0.03725145
11,18,2.0,0.48446307,0.011993766,0.03725145
11,18,2.5,0.51276237,0.011993766,0.03725145
11,19,0.5,0.42392546,0.012201039,0.03779826
11,19,1.0,0.47975427,0.012201039,0.03779826
11,19,1.5,0.53350466,0.012201039,0.03779826
11,19,2.0,0.48449552,0.012201039,0.03779826
11,19,2.5,0.51247543,0.012201039,0.03779826
11,20,0.5,0.4239617,0.012418363,0.039369017
11,20,1.0,0.4799855,0.012418363,0.039369017
11,20,1.5,0.53364235,0.012418363,0.039369017
11,20,2.0,0.48451176,0.012418363,0.039369017
11,20,2.5,0.51206696,0.012418363,0.039369017
11,21,0.5,0.42399615,0.012641812,0.040300187
11,21,1.0,0.48021847,0.012641812,0.040300187
11,21,1.5,0.53378403,0.012641812,0.040300187
11,21,2.0,0.48452675,0.012641812,0.040300187
11,21,2.5,0.5116593,0.012641812,0.040300187
11,22,0.5,0.42404023,0.012867844,0.04082977
11,22,1.0,0.48048428,0.012867844,0.04082977
11,22,1.5,0.5339509,0.012867844,0.04082977
11,22,2.0,0.48457077,0.012867844,0.04082977
11,22,2.5,0.5112574,0.012867844,0.04082977
11,23,0.5,0.42408776,0.013102184,0.04165038
11,23,1.0,0.4807644,0.013102184,0.04165038
11,23,1.5,0.53412795,0.013102184,0.04165038
11,23,2.0,0.48462322,0.013102184,0.04165038
11,23,2.5,0.51084834,0.013102184,0.04165038
11,24,0.5,0.42414898,0.013334227,0.04164398
11,24,1.0,0.4810979,0.013334227,0.04164398
11,24,1.5,0.53434485,0.013334227,0.04164398
11,24,2.0,0.48471367,0.013334227,0.04164398
11,24,2.5,0.51042867,0.013334227,0.04164398
11,25,0.5,0.42422494,0.013569214,0.041637037
11,25,1.0,0.48149782,0.013569214,0.041637037
11,25,1.5,0.5346069,0.013569214,0.041637037
11,25,2.0,0.48483482,0.013569214,0.041637037
11,25,2.5,0.50995415,0.013569214,0.041637037
11,26,0.5,0.42431974,0.013801461,0.041629437
11,26,1.0,0.48196587,0.013801461,0.041629437
11,26,1.5,0.53492486,0.013801461,0.041629437
11,26,2.0,0.4850196,0.013801461,0.041629437
11,26,2.5,0.5095068,0.013801461,0.041629437
11,27,0.5,0.42442837,0.014031135,0.04162145
11,27,1.0,0.48248723,0.014031135,0.04162145
11,27,1.5,0.5352826,0.014031135,0.04162145
11,27,2.0,0.4852426,0.014031135,0.04162145
11,27,2.5,0.5090496,0.014031135,0.04162145
11,28,0.5,0.42455915,0.014258152,0.041612785
11,28,1.0,0.48311517,0.014258152,0.041612785
11,28,1.5,0.53571445,0.014258152,0.041612785
11,28,2.0,0.4855132,0.014258152,0.041612785
11,28,2.5,0.5085052,0.014258152,0.041612785
11,29,0.5,0.424694,0.0144826295,0.04160378
11,29,1.0,0.48376924,0.0144826295,0.04160378
11,29,1.5,0.53616136,0.0144826295,0.04160378
11,29,2.0,0.48578483,0.0144826295,0.04160378
11,29,2.5,0.5079121,0.0144826295,0.04160378
11,30,0.5,0.42484772,0.014703004,0.041593913
11,30,1.0,0.4845226,0.014703004,0.041593913
11,30,1.5,0.53668433,0.014703004,0.041593913
11,30,2.0,0.4861082,0.014703004,0.041593913
11,30,2.5,0.5072677,0.014703004,0.041593913
11,31,0.5,0.4250126,0.01491989,0.0415834
11,31,1.0,0.48533553,0.01491989,0.0415834
11,31,1.5,0.53725004,0.01491989,0.0415834
11,31,2.0,0.48645687,0.01491989,0.0415834
11,31,2.5,0.50657535,0.01491989,0.0415834
11,32,0.5,0.4251683,0.015133517,0.04157215
11,32,1.0,0.48614708,0.015133517,0.04157215
11,32,1.5,0.53782195,0.015133517,0.04157215
11,32,2.0,0.48678783,0.015133517,0.04157215
11,32,2.5,0.5058671,0.015133517,0.04157215
11,33,0.5,0.4252589,0.01534103,0.04156008
11,33,1.0,0.48686692,0.01534103,0.04156008
11,33,1.5,0.5383852,0.01534103,0.04156008
11,33,2.0,0.4870251,0.01534103,0.04156008
11,33,2.5,0.5052543,0.01534103,0.04156008
11,34,0.5,0.4253669,0.015542965,0.04154722
11,34,1.0,0.4877244,0.015542965,0.04154722
11,34,1.5,0.5390558,0.015542965,0.04154722
11,34,2.0,0.48730746,0.015542965,0.04154722
11,34,2.5,0.50452346,0.015542965,0.04154722
11,35,0.5,0.42548937,0.015738811,0.041533664
11,35,1.0,0.4886868,0.015738811,0.041533664
11,35,1.5,0.53978294,0.015738811,0.041533664
11,35,2.0,0.48757944,0.015738811,0.041533664
11,35,2.5,0.503561,0.015738811,0.041533664
11,36,0.5,0.42562643,0.015926795,0.041519195
11,36,1.0,0.48976222,0.015926795,0.041519195
11,36,1.5,0.5405915,0.015926795,0.041519195
11,36,2.0,0.4878767,0.015926795,0.041519195
11,36,2.5,0.5024646,0.015926795,0.041519195
11,37,0.5,0.42578015,0.016108448,0.04150355
11,37,1.0,0.49096233,0.016108448,0.04150355
11,37,1.5,0.5414761,0.016108448,0.04150355
11,37,2.0,0.4881777,0.016108448,0.04150355
11,37,2.5,0.5011435,0.016108448,0.04150355
11,38,0.5,0.426176,0.016285628,0.04148715
11,38,1.0,0.49238965,0.016285628,0.04148715
11,38,1.5,0.54248387,0.016285628,0.04148715
11,38,2.0,0.4882158,0.016285628,0.04148715
11,38,2.5,0.4994803,0.016285628,0.04148715
11,39,0.5,0.42745066,0.0164625,0.041469283
11,39,1.0,0.49447027,0.0164625,0.041469283
11,39,1.5,0.5438596,0.0164625,0.041469283
11,39,2.0,0.48731244,0.0164625,0.041469283
11,39,2.5,0.4970424,0.0164625,0.041469283
11,40,0.5,0.42889887,0.016634727,0.04145045
11,40,1.0,0.49620643,0.016634727,0.04145045
11,40,1.5,0.5447494,0.016634727,0.04145045
11,40,2.0,0.4856758,0.016634727,0.04145045
11,40,2.5,0.49382883,0.016634727,0.04145045
11,41,0.5,0.43047324,0.01680576,0.041430216
11,41,1.0,0.49762937,0.01680576,0.041430216
11,41,1.5,0.5452144,0.01680576,0.041430216
11,41,2.0,0.48343837,0.01680576,0.041430216
11,41,2.5,0.48998216,0.01680576,0.041430216
11,42,0.5,0.43184403,0.016973337,0.041408166
11,42,1.0,0.49856493,0.016973337,0.041408166
11,42,1.5,0.54545534,0.016973337,0.041408166
11,42,2.0,0.48091373,0.016973337,0.041408166
11,42,2.5,0.48660776,0.016973337,0.041408166
11,43,0.5,0.43310446,0.017133752,0.041385137
11,43,1.0,0.49940953,0.017133752,0.041385137
11,43,1.5,0.54572433,0.017133752,0.041385137
11,43,2.0,0.47861573,0.017133752,0.041385137
11,43,2.5,0.48376283,0.017133752,0.041385137
11,44,0.5,0.4341888,0.017292218,0.041359995
11,44,1.0,0.49987635,0.017292218,0.041359995
11,44,1.5,0.54581565,0.017292218,0.041359995
11,44,2.0,0.47656816,0.017292218,0.041359995
11,44,2.5,0.48184127,0.017292218,0.041359995
11,45,0.5,0.43508598,0.017441364,0.041332792
11,45,1.0,0.4995925,0.017441364,0.041332792
11,45,1.5,0.5454245,0.017441364,0.041332792
11,45,2.0,0.4744225,0.017441364,0.041332792
11,45,2.5,0.4808994,0.017441364,0.041332792
11,46,0.5,0.43563682,0.017585007,0.04130341
11,46,1.0,0.49794212,0.017585007,0.04130341
11,46,1.5,0.54406583,0.017585007,0.04130341
11,46,2.0,0.47179386,0.017585007,0.04130341
11,46,2.5,0.48103115,0.017585007,0.04130341
11,47,0.5,0.43568972,0.017717859,0.04127165
11,47,1.0,0.4949479,0.017717859,0.04127165
11,47,1.5,0.54174167,0.017717859,0.04127165
11,47,2.0,0.46878156,0.017717859,0.04127165
11,47,2.5,0.48194748,0.017717859,0.04127165
11,48,0.5,0.43525854,0.017838111,0.041237466
11,48,1.0,0.4915589,0.017838111,0.041237466
11,48,1.5,0.5391689,0.017838111,0.041237466
11,48,2.0,0.4661506,0.017838111,0.041237466
11,48,2.5,0.483117,0.017838111,0.041237466
11,49,0.5,0.43461058,0.017950315,0.041200753
11,49,1.0,0.48859304,0.017950315,0.041200753
11,49,1.5,0.5369477,0.017950315,0.041200753
11,49,2.0,0.46433982,0.017950315,0.041200753
11,49,2.5,0.4842927,0.017950315,0.041200753
11,50,0.5,0.43404981,0.018049339,0.041161403
11,50,1.0,0.48628145,0.018049339,0.041161403
11,50,1.5,0.5352356,0.018049339,0.041161403
11,50,2.0,0.4631049,0.018049339,0.041161403
11,50,2.5,0.4853852,0.018049339,0.041161403
11,51,0.5,0.43363225,0.018141799,0.04111904
11,51,1.0,0.48482135,0.018141799,0.04111904
11,51,1.5,0.53386444,0.018141799,0.04111904
11,51,2.0,0.46209747,0.018141799,0.04111904
11,51,2.5,0.48596847,0.018141799,0.04111904
11,52,0.5,0.43336222,0.01822304,0.041073117
11,52,1.0,0.4838039,0.01822304,0.041073117
11,52,1.5,0.5329468,0.01822304,0.041073117
11,52,2.0,0.46123183,0.01822304,0.041073117
11,52,2.5,0.48635122,0.01822304,0.041073117
11,53,0.5,0.43311498,0.018299358,0.041024458
11,53,1.0,0.4828833,0.018299358,0.041024458
11,53,1.5,0.53224427,0.018299358,0.041024458
11,53,2.0,0.46055675,0.018299358,0.041024458
11,53,2.5,0.48689562,0.018299358,0.041024458
11,54,0.5,0.43281958,0.018366577,0.04097132
11,54,1.0,0.48155794,0.018366577,0.04097132
11,54,1.5,0.53127974,0.018366577,0.04097132
11,54,2.0,0.45971474,0.018366577,0.04097132
11,54,2.5,0.48762658,0.018366577,0.04097132
11,55,0.5,0.43241826,0.018424504,0.040914807
11,55,1.0,0.47925207,0.018424504,0.040914807
11,55,1.5,0.52950925,0.018424504,0.040914807
11,55,2.0,0.4582167,0.018424504,0.040914807
11,55,2.5,0.4883228,0.018424504,0.040914807
11,56,0.5,0.43194017,0.018474495,0.04085519
11,56,1.0,0.47628966,0.018474495,0.04085519
11,56,1.5,0.52715725,0.018474495,0.04085519
11,56,2.0,0.45624092,0.018474495,0.04085519
11,56,2.5,0.48886752,0.018474495,0.04085519
11,57,0.5,0.4314938,0.018519178,0.040791024
11,57,1.0,0.4735577,0.018519178,0.040791024
11,57,1.5,0.52496463,0.018519178,0.040791024
11,57,2.0,0.4544027,0.018519178,0.040791024
11,57,2.5,0.48932156,0.018519178,0.040791024
11,58,0.5,0.4310917,0.018556139,0.04072262
11,58,1.0,0.4713203,0.018556139,0.04072262
11,58,1.5,0.523214,0.018556139,0.04072262
11,58,2.0,0.45299926,0.018556139,0.04072262
11,58,2.5,0.48984984,0.018556139,0.04072262
11,59,0.5,0.43082035,0.018584626,0.040649973
11,59,1.0,0.4696118,0.018584626,0.040649973
11,59,1.5,0.5218749,0.018584626,0.040649973
11,59,2.0,0.451847,0.018584626,0.040649973
11,59,2.5,0.49014568,0.018584626,0.040649973
11,60,0.5,0.43056485,0.01860836,0.040572885
11,60,1.0,0.4680656,0.01860836,0.040572885
11,60,1.5,0.5207421,0.01860836,0.040572885
11,60,2.0,0.45091656,0.01860836,0.040572885
11,60,2.5,0.49052998,0.01860836,0.040572885
11,61,0.5,0.42992812,0.018627174,0.040491138
11,61,1.0,0.46634728,0.018627174,0.040491138
11,61,1.5,0.5192441,0.018627174,0.040491138
11,61,2.0,0.45012468,0.018627174,0.040491138
11,61,2.5,0.4913638,0.018627174,0.040491138
11,62,0.5,0.4291771,0.018640127,0.04040406
11,62,1.0,0.46449506,0.018640127,0.04040406
11,62,1.5,0.51748466,0.018640127,0.04040406
11,62,2.0,0.44957286,0.018640127,0.04040406
11,62,2.5,0.49252054,0.018640127,0.04040406
11,63,0.5,0.42841354,0.018650671,0.040311575
11,63,1.0,0.46240497,0.018650671,0.040311575
11,63,1.5,0.5155372,0.018650671,0.040311575
11,63,2.0,0.4491131,0.018650671,0.040311575
11,63,2.5,0.49395353,0.018650671,0.040311575
12,0,0.5,0.42762262,0.018654916,0.040212773
12,0,1.0,0.46010476,0.018654916,0.040212773
12,0,1.5,0.51353383,0.018654916,0.040212773
12,0,2.0,0.44877028,0.018654916,0.040212773
12,0,2.5,0.49579433,0.018654916,0.040212773
12,1,0.5,0.42677727,0.0186538,0.04010845
12,1,1.0,0.4576094,0.0186538,0.04010845
12,1,1.5,0.5117311,0.0186538,0.04010845
12,1,2.0,0.44858474,0.0186538,0.04010845
12,1,2.5,0.4985439,0.0186538,0.04010845
12,2,0.5,0.42598954,0.018649003,0.039997302
12,2,1.0,0.45514262,0.018649003,0.039997302
12,2,1.5,0.51026464,0.018649003,0.039997302
12,2,2.0,0.4481367,0.018649003,0.039997302
12,2,2.5,0.5021929,0.018649003,0.039997302
12,3,0.5,0.42518958,0.018639209,0.03987914
12,3,1.0,0.45241714,0.018639209,0.03987914
12,3,1.5,0.50900924,0.018639209,0.03987914
12,3,2.0,0.447495,0.018639209,0.03987914
12,3,2.5,0.50702626,0.018639209,0.03987914
12,4,0.5,0.42454806,0.018624399,0.039750572
12,4,1.0,0.4500816,0.018624399,0.039750572
12,4,1.5,0.5078377,0.018624399,0.039750572
12,4,2.0,0.44667992,0.018624399,0.039750572
12,4,2.5,0.51100713,0.018624399,0.039750572
12,5,0.5,0.42416805,0.018597074,0.039612383
12,5,1.0,0.44912532,0.018597074,0.039612383
12,5,1.5,0.50727636,0.018597074,0.039612383
12,5,2.0,0.44619098,0.018597074,0.039612383
12,5,2.5,0.5130362,0.018597074,0.039612383
12,6,0.5,0.42378777,0.01856093,0.039466966
12,6,1.0,0.4488968,0.01856093,0.039466966
12,6,1.5,0.50709,0.01856093,0.039466966
12,6,2.0,0.4461874,0.01856093,0.039466966
12,6,2.5,0.51420337,0.01856093,0.039466966
12,7,0.5,0.42021894,0.0185192,0.03931124
12,7,1.0,0.44645128,0.0185192,0.03931124
12,7,1.5,0.50636667,0.0185192,0.03931124
12,7,2.0,0.44736925,0.0185192,0.03931124
12,7,2.5,0.5163863,0.0185192,0.03931124
12,8,0.5,0.40258956,0.018469125,0.039148625
12,8,1.0,0.43508855,0.018469125,0.039148625
12,8,1.5,0.5045545,0.018469125,0.039148625
12,8,2.0,0.45128402,0.018469125,0.039148625
12,8,2.5,0.5217244,0.018469125,0.039148625
12,9,0.5,0.3856852,0.018422073,0.03897657
12,9,1.0,0.42367908,0.018422073,0.03897657
12,9,1.5,0.5027223,0.018422073,0.03897657
12,9,2.0,0.45522463,0.018422073,0.03897657
12,9,2.5,0.5278099,0.018422073,0.03897657
12,10,0.5,0.37873024,0.018373244,0.03879925
12,10,1.0,0.41844228,0.018373244,0.03879925
12,10,1.5,0.5018211,0.018373244,0.03879925
12,10,2.0,0.4570379,0.018373244,0.03879925
12,10,2.5,0.53170115,0.018373244,0.03879925
12,11,0.5,0.37635785,0.018326905,0.03861445
12,11,1.0,0.4163776,0.018326905,0.03861445
12,11,1.5,0.5014176,0.018326905,0.03861445
12,11,2.0,0.45776907,0.018326905,0.03861445
12,11,2.5,0.53386927,0.018326905,0.03861445
12,12,0.5,0.3750909,0.01827751,0.038426083
12,12,1.0,0.41528815,0.01827751,0.038426083
12,12,1.5,0.5011529,0.01827751,0.038426083
12,12,2.0,0.45809585,0.01827751,0.038426083
12,12,2.5,0.53503025,0.01827751,0.038426083
12,13,0.5,0.37434924,0.01822306,0.038233627
12,13,1.0,0.4145454,0.01822306,0.038233627
12,13,1.5,0.5010375,0.01822306,0.038233627
12,13,2.0,0.45853108,0.01822306,0.038233627
12,13,2.5,0.53631693,0.01822306,0.038233627
12,14,0.5,0.37357533,0.018158719,0.03803942
12,14,1.0,0.413828,0.018158719,0.03803942
12,14,1.5,0.50103164,0.018158719,0.03803942
12,14,2.0,0.45915905,0.018158719,0.03803942
12,14,2.5,0.5378785,0.018158719,0.03803942
12,15,0.5,0.37239736,0.01808667,0.037843175
12,15,1.0,0.4129865,0.01808667,0.037843175
12,15,1.5,0.50105613,0.01808667,0.037843175
12,15,2.0,0.4599074,0.01808667,0.037843175
12,15,2.5,0.5395101,0.01808667,0.037843175
12,16,0.5,0.37063792,0.018002877,0.037643325
12,16,1.0,0.41196963,0.018002877,0.037643325
12,16,1.5,0.501029,0.018002877,0.037643325
12,16,2.0,0.46062157,0.018002877,0.037643325
12,16,2.5,0.54087746,0.018002877,0.037643325
12,17,0.5,0.37035057,0.017906658,0.037442572
12,17,1.0,0.41196197,0.017906658,0.037442572
12,17,1.5,0.5010179,0.017906658,0.037442572
12,17,2.0,0.46073106,0.017906658,0.037442572
12,17,2.5,0.54050565,0.017906658,0.037442572
12,18,0.5,0.37109348,0.017800933,0.03723896
12,18,1.0,0.41276634,0.017800933,0.03723896
12,18,1.5,0.50108117,0.017800933,0.03723896
12,18,2.0,0.46050334,0.017800933,0.03723896
12,18,2.5,0.5388233,0.017800933,0.03723896
12,19,0.5,0.36866033,0.017682603,0.037035175
12,19,1.0,0.4115855,0.017682603,0.037035175
12,19,1.5,0.5009552,0.017682603,0.037035175
12,19,2.0,0.4610551,0.017682603,0.037035175
12,19,2.5,0.5396817,0.017682603,0.037035175
12,20,0.5,0.36607057,0.017558455,0.03682965
12,20,1.0,0.4102377,0.017558455,0.03682965
12,20,1.5,0.50083613,0.017558455,0.03682965
12,20,2.0,0.461745,0.017558455,0.03682965
12,20,2.5,0.54091555,0.017558455,0.03682965
12,21,0.5,0.3609963,0.017422035,0.03662622
12,21,1.0,0.408132,0.017422035,0.03662622
12,21,1.5,0.5008064,0.017422035,0.03662622
12,21,2.0,0.46233067,0.017422035,0.03662622
12,21,2.5,0.54207385,0.017422035,0.03662622
12,22,0.5,0.35364732,0.017283222,0.036424913
12,22,1.0,0.40543705,0.017283222,0.036424913
12,22,1.5,0.50030935,0.017283222,0.036424913
12,22,2.0,0.462562,0.017283222,0.036424913
12,22,2.5,0.5428826,0.017283222,0.036424913
12,23,0.5,0.34716117,0.017137237,0.03622678
12,23,1.0,0.40312725,0.017137237,0.03622678
12,23,1.5,0.49967095,0.017137237,0.03622678
12,23,2.0,0.46257305,0.017137237,0.03622678
12,23,2.5,0.5432921,0.017137237,0.03622678
12,24,0.5,0.34247157,0.016989471,0.03603284
12,24,1.0,0.40143248,0.016989471,0.03603284
12,24,1.5,0.49921143,0.016989471,0.03603284
12,24,2.0,0.4626221,0.016989471,0.03603284
12,24,2.5,0.5436702,0.016989471,0.03603284
12,25,0.5,0.3386971,0.016836833,0.035842486
12,25,1.0,0.40000287,0.016836833,0.035842486
12,25,1.5,0.4988593,0.016836833,0.035842486
12,25,2.0,0.46277297,0.016836833,0.035842486
12,25,2.5,0.5443169,0.016836833,0.035842486
12,26,0.5,0.33603457,0.016680889,0.03565601
12,26,1.0,0.39894792,0.016680889,0.03565601
12,26,1.5,0.4986352,0.016680889,0.03565601
12,26,2.0,0.46300653,0.016680889,0.03565601
12,26,2.5,0.5451163,0.016680889,0.03565601
12,27,0.5,0.33405918,0.016525308,0.03547429
12,27,1.0,0.39817426,0.016525308,0.03547429
12,27,1.5,0.4984951,0.016525308,0.03547429
12,27,2.0,0.46325457,0.016525308,0.03547429
12,27,2.5,0.54586697,0.016525308,0.03547429
12,28,0.5,0.3328274,0.016373673,0.035297647
12,28,1.0,0.39769328,0.016373673,0.035297647
12,28,1.5,0.49845436,0.016373673,0.035297647
12,28,2.0,0.46357355,0.016373673,0.035297647
12,28,2.5,0.5466695,0.016373673,0.035297647
12,29,0.5,0.33136657,0.016223338,0.035125203
12,29,1.0,0.39721623,0.016223338,0.035125203
12,29,1.5,0.49839264,0.016223338,0.035125203
12,29,2.0,0.46377853,0.016223338,0.035125203
12,29,2.5,0.5471523,0.016223338,0.035125203
12,30,0.5,0.33020785,0.01607299,0.03495743
12,30,1.0,0.39688954,0.01607299,0.03495743
12,30,1.5,0.49837488,0.01607299,0.03495743
12,30,2.0,0.46398327,0.01607299,0.03495743
12,30,2.5,0.54754096,0.01607299,0.03495743
12,31,0.5,0.32883033,0.01592138,0.034795035
12,31,1.0,0.3965279,0.01592138,0.034795035
12,31,1.5,0.4983375,0.01592138,0.034795035
12,31,2.0,0.4641068,0.01592138,0.034795035
12,31,2.5,0.547721,0.01592138,0.034795035
12,32,0.5,0.32728985,0.015768584,0.03463861
12,32,1.0,0.39614543,0.015768584,0.03463861
12,32,1.5,0.49827448,0.015768584,0.03463861
12,32,2.0,0.46413228,0.015768584,0.03463861
12,32,2.5,0.5476665,0.015768584,0.03463861
12,33,0.5,0.3262285,0.015618637,0.034487665
12,33,1.0,0.3959024,0.015618637,0.034487665
12,33,1.5,0.4982702,0.015618637,0.034487665
12,33,2.0,0.46422568,0.015618637,0.034487665
12,33,2.5,0.54774964,0.015618637,0.034487665
12,34,0.5,0.325397,0.015469304,0.03434124
12,34,1.0,0.39572415,0.015469304,0.03434124
12,34,1.5,0.49830174,0.015469304,0.03434124
12,34,2.0,0.4643866,0.015469304,0.03434124
12,34,2.5,0.5479817,0.015469304,0.03434124
12,35,0.5,0.32350582,0.0153212445,0.034200802
12,35,1.0,0.3952448,0.0153212445,0.034200802
12,35,1.5,0.49817455,0.0153212445,0.034200802
12,35,2.0,0.46424308,0.0153212445,0.034200802
12,35,2.5,0.54760224,0.0153212445,0.034200802
12,36,0.5,0.32201242,0.015177806,0.034065492
12,36,1.0,0.3948798,0.015177806,0.034065492
12,36,1.5,0.49806044,0.015177806,0.034065492
12,36,2.0,0.4640384,0.015177806,0.034065492
12,36,2.5,0.5471074,0.015177806,0.034065492
12,37,0.5,0.32104713,0.01503901,0.033934757
12,37,1.0,0.39465016,0.01503901,0.033934757
12,37,1.5,0.4980087,0.01503901,0.033934757
12,37,2.0,0.46392304,0.01503901,0.033934757
12,37,2.5,0.54681885,0.01503901,0.033934757
12,38,0.5,0.3211304,0.014902749,0.033808455
12,38,1.0,0.39471564,0.014902749,0.033808455
12,38,1.5,0.4981063,0.014902749,0.033808455
12,38,2.0,0.46411842,0.014902749,0.033808455
12,38,2.5,0.5471708,0.014902749,0.033808455
12,39,0.5,0.32153344,0.014764958,0.033687443
12,39,1.0,0.39485794,0.014764958,0.033687443
12,39,1.5,0.49828523,0.014764958,0.033687443
12,39,2.0,0.4645562,0.014764958,0.033687443
12,39,2.5,0.548018,0.014764958,0.033687443
12,40,0.5,0.32145956,0.014629499,0.033571582
12,40,1.0,0.39487153,0.014629499,0.033571582
12,40,1.5,0.49843138,0.014629499,0.033571582
12,40,2.0,0.46500334,0.014629499,0.033571582
12,40,2.5,0.5488589,0.014629499,0.033571582
12,41,0.5,0.32108098,0.014495921,0.03346194
12,41,1.0,0.39482558,0.014495921,0.03346194
12,41,1.5,0.4985545,0.014495921,0.03346194
12,41,2.0,0.46542397,0.014495921,0.03346194
12,41,2.5,0.5496016,0.014495921,0.03346194
12,42,0.5,0.31962717,0.0143727325,0.03335888
12,42,1.0,0.39448994,0.0143727325,0.03335888
12,42,1.5,0.49852416,0.0143727325,0.03335888
12,42,2.0,0.46554753,0.0143727325,0.03335888
12,42,2.5,0.54972494,0.0143727325,0.03335888
12,43,0.5,0.3178028,0.014255754,0.033262085
12,43,1.0,0.39406654,0.014255754,0.033262085
12,43,1.5,0.49841347,0.014255754,0.033262085
12,43,2.0,0.46544752,0.014255754,0.033262085
12,43,2.5,0.5493708,0.014255754,0.033262085
12,44,0.5,0.31677952,0.014145303,0.03317072
12,44,1.0,0.39386627,0.014145303,0.03317072
12,44,1.5,0.49840897,0.014145303,0.03317072
12,44,2.0,0.4655023,0.014145303,0.03317072
12,44,2.5,0.54932195,0.014145303,0.03317072
12,45,0.5,0.31587172,0.014036388,0.033085026
12,45,1.0,0.3936465,0.014036388,0.033085026
12,45,1.5,0.49843073,0.014036388,0.033085026
12,45,2.0,0.46564403,0.014036388,0.033085026
12,45,2.5,0.5495162,0.014036388,0.033085026
12,46,0.5,0.31560993,0.013929716,0.0330055
12,46,1.0,0.3935962,0.013929716,0.0330055
12,46,1.5,0.49856362,0.013929716,0.0330055
12,46,2.0,0.46604735,0.013929716,0.0330055
12,46,2.5,0.55025095,0.013929716,0.0330055
12,47,0.5,0.314652,0.01382583,0.032930553
12,47,1.0,0.3933206,0.01382583,0.032930553
12,47,1.5,0.49861398,0.01382583,0.032930553
12,47,2.0,0.4663621,0.01382583,0.032930553
12,47,2.5,0.55084854,0.01382583,0.032930553
12,48,0.5,0.31339213,0.013723493,0.032861866
12,48,1.0,0.39296544,0.013723493,0.032861866
